na	unit	size_bytes	relative_path	s3_uri
NA09677	chip1-chip2	473	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.region.whatshap.homopolymer.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.region.whatshap.homopolymer.vcf.gz.tbi
NA09677	chip1-chip2	28330	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz
NA09677	chip1-chip2	466	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.region.whatshap.vcf.gz.tbi
NA09677	chip1-chip2	9	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/smn_region.mean_coverage.txt	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/smn_region.mean_coverage.txt
NA09677	chip1-chip2	0	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.done	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.done
NA09677	chip1-chip2	631	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.summary.json	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.summary.json
NA09677	chip1-chip2	330	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.summary.tsv	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.summary.tsv
NA09677	chip1-chip2	2431	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.log	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.log
NA09677	chip1-chip2	0	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.done	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.done
NA09677	chip1-chip2	1576	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.summary.tsv	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.summary.tsv
NA09677	chip1-chip2	535	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.log	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.log
NA09677	chip1-chip2	0	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.done	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.done
NA09677	chip1-chip2	855	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.summary.json	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.summary.json
NA09677	chip1-chip2	316	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.summary.tsv	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.summary.tsv
NA09677	chip1-chip2	547	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.log	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.log
NA09677	chip1-chip2	22621	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz
NA09677	chip1-chip2	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.SMN1.result.vcf.gz.tbi
NA09677	chip1-chip2	1880	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.SMN1.yaml	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/segdup/sentdhiomr/results/SMN1/HYB-4NA-smn12-20260612-NA09677-SMN-chip1-chip2-barcode19-PF-ILMN-NOVASEQ.SMN1.yaml
NA09677	chip3-chip4	0	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.hapsma.done	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.hapsma.done
NA09677	chip3-chip4	17759218	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.hapsma.smn_region_coverage.tsv	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.hapsma.smn_region_coverage.tsv
NA09677	chip3-chip4	778	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.hapsma.summary.tsv	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.hapsma.summary.tsv
NA09677	chip3-chip4	155	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.hapsma.log	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.hapsma.log
NA09677	chip3-chip4	0	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/.snakemake_timestamp	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/.snakemake_timestamp
NA09677	chip3-chip4	9	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/smn_region.mean_coverage.txt	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na/smn_region.mean_coverage.txt
NA09677	chip3-chip4	0	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.done	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.done
NA09677	chip3-chip4	631	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.summary.json	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.summary.json
NA09677	chip3-chip4	330	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.summary.tsv	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.summary.tsv
NA09677	chip3-chip4	2431	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.log	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/sma_finder/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.sma_finder.log
NA09677	chip3-chip4	0	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.done	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.done
NA09677	chip3-chip4	1576	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.summary.tsv	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.summary.tsv
NA09677	chip3-chip4	535	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.log	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smaca/logs/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smaca.log
NA09677	chip3-chip4	0	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.done	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/smn12/HYB-4NA-smn12-20260612-NA09677-SMN-chip3-chip4-barcode19-PF-ILMN-NOVASEQ.sentmm2ont.na.smn12.done
